Account,date,daily_pnl,trades,fg_value,profit_bucket,next_day_bucket,Cluster
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,5070.619785,23,45.0,Profit,Neutral,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,0.0,1,46.0,Neutral,Profit,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,2087.063794,27,47.0,Profit,Profit,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,894.0,21,40.0,Profit,Profit,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,1342.0,54,44.0,Profit,Profit,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,2020.0,8,25.0,Profit,Profit,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,2400.0,8,30.0,Profit,Neutral,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,0.0,17,23.0,Neutral,Profit,1
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,5246.0,7,25.0,Profit,Neutral,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,0.0,9,75.0,Neutral,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,-205.43473700000007,11,72.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,-24.632033999999997,2,70.0,Loss,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,0.0,3,67.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,304.982785,14,73.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,0.0,2,65.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,1000.5386120000001,15,73.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,162.732282,18,74.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,537.211402,49,70.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,141.832675,10,74.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,146.936704,13,70.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,1008.619956,39,71.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,-245.081348,3,73.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,-704.8892269999999,28,73.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,-970.730876,23,73.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,508.92214299999995,50,65.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,354.998648,52,68.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,-129.53146,18,65.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,783.979116,17,71.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,866.015507,67,70.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,-67.60364,5,68.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,164.141565,66,72.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,135.58166400000002,22,70.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,-835.681235,97,71.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,-269.874439,128,71.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,-826.349863,70,76.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,-1517.091342,193,73.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,-164.08950099999998,19,76.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,-1925.519024,7,71.0,Loss,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,0.0,5,52.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,939.6285419999999,3,64.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,813.2741110000001,53,60.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,68.93319,46,63.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,-385.215235,39,51.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,-146.57487000000003,106,52.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,266.58114600000005,11,56.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,209.39217099999996,37,55.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,-369.2447299999998,45,50.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,-2808.353815,68,48.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,-3093.6293849999997,6,52.0,Loss,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,0.0,3,49.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,484.847102,72,55.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,-173.65419100000003,49,61.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,-799.840817,859,60.0,Loss,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,0.0,6,63.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,456.423473,42,63.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,223.30918699999998,56,60.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,47.62389499999999,35,60.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,-33.45419400000003,72,60.0,Loss,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,-215.615907,1088,64.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,241.24212,15,62.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,770.756024,10,66.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,983.443176,34,71.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,913.8817869999998,16,70.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,559.44389,14,79.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,191.29666400000002,23,74.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,816.0903969999999,11,72.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,0.0,12,72.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,259.62944200000004,30,76.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,-8.05898,6,75.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,210.315294,4,72.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,0.0,1,78.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,0.0,2,74.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,0.0,2,72.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,576.38114,8,79.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,1320.804256,7,80.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,-1443.814567,7,80.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,1026.004099,13,82.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,388.830831,19,83.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,0.0,2,81.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,0.0,2,79.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,212.3193,1,77.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,-174.00152,10,79.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,3829.986976,10,74.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,238.326075,4,78.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,0.0,4,79.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,0.0,2,71.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,965.5522159999999,8,79.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,-2830.444513,15,79.0,Loss,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,0.0,3,70.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,0.0,50,65.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,0.0,14,67.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,0.0,6,48.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,0.0,3,67.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,227.320653,7,68.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,0.0,3,55.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,0.0,13,56.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,0.0,3,57.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,0.0,3,70.0,Neutral,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,-74.818442,3,70.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,1272.088356,72,76.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,0.0,19,76.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,821.949278,2,74.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,0.0,2,76.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,773.4582,9,75.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,0.0,14,77.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,0.0,12,75.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,4269.550668,75,74.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,0.0,37,72.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,6634.160155,78,70.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,10258.592609,15,74.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,1285.5244400000001,40,74.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,0.0,11,71.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,9330.743339,24,71.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,282.57636,18,74.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,2833.6833,41,64.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,0.0,27,60.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,0.0,69,63.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,756.876565,21,53.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,0.0,5,55.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,0.0,10,51.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,4869.353105,49,30.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,0.0,41,46.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,0.0,18,40.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,4307.587820000001,58,30.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,0.0,11,47.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,3863.351096,51,53.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,2421.253116,18,51.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,0.0,8,50.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,0.0,11,44.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,0.0,12,29.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,108.87217799999999,24,26.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,61.428942,10,29.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,0.0,1,28.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,648.984412,15,27.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,382.10788099999996,13,28.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,1412.314654,9,25.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,234.778463,4,25.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,0.0,7,69.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,0.0,35,69.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,916.7382600000001,12,68.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,2425.262989,30,68.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,112.946925,24,74.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,0.0,9,52.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,554.12049,12,57.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,0.0,6,37.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,0.0,27,34.0,Neutral,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,-8394.889856,44,26.0,Loss,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,51.56325,80,17.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,188.789255,21,29.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,5,20.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,6783.078347,60,48.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,87,40.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,0.0,16,39.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,31,25.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,212.08102,17,31.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,0.0,15,30.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,0.0,12,29.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,825.230544,33,27.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,339.69958299999996,8,28.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,0.0,5,56.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,0.0,13,54.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,0.0,1,55.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,0.0,43,48.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,1333.359645,2,30.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,0.0,1,29.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,256.464,1,34.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,0.0,9,29.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,1065.785132,33,27.0,Profit,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,-1104.856765,38,22.0,Loss,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,0.0,2,26.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,0.0,1,33.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,0.0,10,50.0,Neutral,Loss,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,-878.684794,145,45.0,Loss,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,0.0,19,49.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,0.0,9,54.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,0.0,1,41.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,0.0,1,49.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,274999.139393,44,78.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,49999.876084999996,4,84.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,74999.848329,25,72.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,74999.62263,5,75.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0.0,145,79.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,274998.942584,156,74.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,449328.107544,314,83.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,100273.248286,50,83.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,49955.768945,26,80.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,50346.757308,38,87.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,2222.47801,18,81.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,0.0,43,74.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,0.0,62,73.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,20549.813184,63,70.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,0.0,7,73.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,10371.049075,61,79.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,0.0,25,65.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,0.0,6,70.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,0.0,18,74.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,1659.7995640000001,19,73.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,956.5545050000001,33,72.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,281.45074800000003,85,76.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,0.0,16,70.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,5383.278555,11,70.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,897.284184,23,75.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,7393.785411,101,77.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3867.854339,3,77.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,0.0,23,76.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,2997.363771,52,76.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,0.0,111,84.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,25224.994585,90,75.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,0.0,15,75.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,0.0,13,71.0,Neutral,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,0.0,40,72.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,2503.8204370000003,336,70.0,Profit,Neutral,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,0.0,58,76.0,Neutral,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,15452.344326,11,68.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,69051.70619,88,60.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,46742.288748,258,44.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,16102.444634,661,72.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,14644.100674,218,54.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,51100.947505,419,49.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,1831.9529619999998,143,44.0,Profit,Profit,2
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,115791.92916,67,46.0,Profit,Neutral,2
